NU_INSCRICAO;NU_ANO;TP_FAIXA_ETARIA;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
200004761457;2020;6;M;1;2;1;1;2;1;;0;;;;;;;;2604106;Caruaru;26;PE;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;C;C;D;3.0;C;A;B;D;A;A;B;A;A;A;B;A;A;C;A;A;D;A;A;B
200005674436;2020;7;M;1;2;2;1;4;1;;0;;;;;;;;2903904;Bom Jesus da Lapa;29;BA;1;1;1;1;599.0;568.0;578.0;590.0;491.5;396.5;441.8;589.8;BADCEECEBCCCAADACABECEDEDCBDDCECDAEDADECDDCEE;CBBCEEDEDEDCEADBAEDADABCAEDBDDBBCEACAEDCCEEDB;99999DAECCAEBADDDBEADBAEAAAECCCECBBDCCAADDBECADBAD;CBBDEECACBEACBDEBABDCBECEDCDDCDEECDCEEBBADBDC;1;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;100.0;40.0;40.0;120.0;40.0;340.0;B;B;A;A;5.0;B;A;B;D;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;B
200004497049;2020;2;M;1;2;1;2;0;2;1.0;0;3552205.0;Sorocaba;35.0;SP;2.0;1.0;1.0;3552205;Sorocaba;35;SP;1;1;1;1;597.0;569.0;580.0;587.0;409.3;365.8;531.2;488.0;EDCAEDECCBEEACDCCEAABABCADCEECACEBBEEDCCDACBE;EAABBDACEDEBDBEBDCEAEAADEEACCBAEDBDACDDAECDDA;99999ACADDABABBEEECBCADBAAAEABDAACEBDEEEADBDAABEBA;CACCBCBDDDBDBEDDBCAACDCECDAACCBCCBDBBDCDBBDEE;1;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;140.0;120.0;120.0;120.0;80.0;580.0;E;C;C;B;2.0;C;A;B;B;A;A;A;A;A;A;A;A;A;B;A;A;C;A;A;B
200001640728;2020;11;F;0;2;1;1;7;1;;0;;;;;;;;2930105;Senhor do Bonfim;29;BA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;F;A;D;3.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
200001788182;2020;11;M;1;2;1;1;7;1;;0;;;;;;;;3300456;Belford Roxo;33;RJ;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;E;B;B;1.0;C;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;B;A;B;B
200001760542;2020;3;M;1;2;1;1;1;1;;0;;;;;;;;3170404;Unaí;31;MG;1;1;1;1;600.0;570.0;579.0;589.0;384.2;522.1;528.3;352.3;DCEABBDDABBCAECAECEADBDCAEBDAADECEAEBDABDCCAC;BADCECACBCADDBADEBECAABCDADABCCCADBEACBDCAECA;ACCDB99999DBACDECACBBAABEAECADABCECDACADBDBACEBDBC;ECABCDCADEABCDABDEEBCDACEDABCACEBDDEBACBAECBB;0;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;100.0;120.0;100.0;100.0;60.0;480.0;D;E;A;A;3.0;C;A;B;D;A;A;B;A;A;A;A;A;A;B;A;A;D;A;A;A
200002172289;2020;6;M;1;2;1;1;3;1;;0;;;;;;;;2913705;Inhambupe;29;BA;1;1;1;1;599.0;568.0;578.0;590.0;513.4;435.6;487.4;388.2;BCDEAAEAEECEBEACCBDECCDECECCAEDDCEADCECCDBCCD;ACBCDAAAADCCDBECBDDCBDBDAABEDCAEBCCABEBDAEEBA;DADBA99999AECBEADACAAEECCEBCEDAAADEBDAEAACABDDDECC;DEBADEBECCBBAEDACDBEEAEABEDABABDCECCBBDEBDADE;0;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;100.0;120.0;120.0;120.0;120.0;580.0;A;B;A;A;3.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
200004367604;2020;9;F;1;2;1;1;0;1;;0;;;;;;;;2927408;Salvador;29;BA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;E;C;B;3.0;C;A;C;C;A;A;B;B;A;A;A;A;A;B;B;A;D;B;B;B
200005875441;2020;11;F;2;2;1;1;0;1;;0;;;;;;;;2302503;Brejo Santo;23;CE;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;E;B;B;3.0;C;A;B;B;A;B;B;A;A;A;A;A;A;B;A;A;B;A;A;A
200006095725;2020;3;M;1;2;1;2;0;2;1.0;0;;;;;;;;3550308;São Paulo;35;SP;1;1;1;1;599.0;568.0;578.0;590.0;485.1;572.0;559.1;592.7;ADCCACBEBECCCDEAEDBAACBDCAAEDCEDDBADACEDCECBD;BDACACDDEDDAABECBDCACBACCAAEDADAAABACAADDEEED;AECAA99999BBEACEAACAABEDBEAEADDBCDBEDAAABCCDADEBBA;CDABCCCAACBACDAEBADDEBEBCADCBACEBCCBAACAEECBB;0;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;4.0;0.0;0.0;0.0;0.0;0.0;0.0;B;D;B;B;4.0;C;A;C;D;A;A;B;B;B;B;B;A;A;B;A;B;D;A;A;B
200005662634;2020;15;F;1;2;1;1;14;1;;0;;;;;;;;2904902;Cachoeira;29;BA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;B;C;F;F;3.0;B;A;B;C;A;A;B;A;A;A;B;A;A;B;A;A;C;A;A;B
200001082645;2020;2;F;1;2;1;2;0;2;1.0;0;3547809.0;Santo André;35.0;SP;2.0;1.0;1.0;3547809;Santo André;35;SP;1;1;1;1;597.0;569.0;580.0;587.0;405.1;381.0;471.7;423.4;EDECAACBBACDCADECCBECECDDBCBEDEDAACCACDBDBEBE;ABDCCABEAACACBBEBCADDACAACBCABDADDCCBCBEACABE;AAEDA99999EBAABDABEBDEDBCBBDADCAAADEDECABDBCDACDAC;EBCDCBABCECBDCBDBBAEDCCEBEACDAADCDCCBEADEBBDD;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;100.0;120.0;100.0;120.0;100.0;540.0;E;E;F;B;4.0;C;A;B;C;B;A;B;B;B;A;B;A;A;B;A;A;D;A;A;B
200003265669;2020;4;F;1;2;1;1;1;1;;0;;;;;;;;3304557;Rio de Janeiro;33;RJ;1;1;1;1;701.0;690.0;694.0;697.0;446.9;530.1;477.9;393.5;AACADABBCEECDBEBCDDCDDDCECBCAAACBAABBAABBABDC;DCCADAEEABCACADDCBECAECEBCAEAECEEDCAAABBAEDCA;99999ABCBBBDCDDCCBDDAABDAABABAACABBCBBABCDCBABDADB;BAEBCAACCADEDADBACDBAAABBEBEBACEDDABCABABDDDA;1;ABCEBABCDACCDBBCDABDBEEEBECACCCDAEDBCEADDAEBD;DBADDCDEEBCABDAEBBBCDABDCBBAAECBEDCBADBBDBDAC;99999ECDBDBDCADAACDAABEBCABEAACBEDBBBEECCBCBECEEAD;DABDBAABBEABDBCCCECADCBAEBACEXBDECEEADCDBAABE;1.0;120.0;120.0;120.0;120.0;180.0;660.0;;;;;;;;;;;;;;;;;;;;;;;;;
200006688786;2020;15;M;2;2;1;1;14;1;;0;;;;;;;;1501402;Belém;15;PA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;B;A;A;3.0;G;A;C;C;B;A;B;A;B;A;B;A;A;B;A;A;D;A;C;B
200001609485;2020;3;M;1;2;1;2;0;2;1.0;0;2504009.0;Campina Grande;25.0;PB;2.0;1.0;1.0;2504009;Campina Grande;25;PB;1;1;1;1;599.0;568.0;578.0;590.0;492.6;566.1;544.9;459.1;EBDCACBCEDCAACCACBDDCEDECBDEACECCADDABAEBABAD;BDACEBAAEDDADBDCDCDACBABDECEDBAACCBBBAACDAECE;99999CAEDBAEDECCAAEACBAEAECDEADCADCADBBEBCABEDEABA;ADECEBACCBAACEAEDABEABEEDBEBCEBDDDAECCADAABCB;1;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;120.0;160.0;140.0;120.0;100.0;640.0;D;D;A;A;5.0;B;A;B;B;A;A;B;A;A;A;A;A;A;A;A;A;A;A;A;B
200005382088;2020;8;M;1;2;1;1;6;1;;0;;;;;;;;1600303;Macapá;16;AP;1;1;1;1;597.0;569.0;580.0;587.0;458.4;403.1;519.3;344.6;DADBBACECDEBAEBBACBDABACDDCEECACBDBCAECCADABC;BECBBACEBBEAEBAEDBBACEADBBAEBAEBECDBDAEDCABEB;99999BEDBECDCABCBEBACADCDAECAADAADDEAAEEAEADBEDCAE;CBABCBDEDBAAABDADBCEBCAABBBDACACBCABEEBACDCEE;1;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;120.0;120.0;120.0;120.0;40.0;520.0;B;E;C;B;2.0;B;A;B;B;A;A;B;A;A;A;A;A;A;A;A;A;C;A;A;B
200005925519;2020;12;M;1;2;1;1;14;1;;0;;;;;;;;1500800;Ananindeua;15;PA;1;1;1;1;599.0;568.0;578.0;590.0;384.9;537.8;454.3;499.5;CADBDEDBCEBBCBDDAAAEAEDEDCCCADADCEDAAECBCEECD;BBECAACDACAAABECBCEBBEDBECEADADDDABBBABCDEBCD;99999CDCCBCBCDEDBAAADEDBDEADEDBABDACEDDAABBABACDBE;AEEADEBACEABBCAEBBADEDCAEECABEBCECCCEAEBAEBCA;1;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;120.0;40.0;40.0;140.0;40.0;380.0;E;B;B;B;5.0;B;A;B;B;A;B;B;A;B;A;A;A;A;B;A;A;B;A;A;B
200001045940;2020;2;F;1;2;1;2;0;2;1.0;0;2109908.0;Santa Inês;21.0;MA;2.0;1.0;1.0;2109908;Santa Inês;21;MA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;E;C;B;6.0;A;A;B;C;A;B;B;B;A;A;A;A;A;A;A;A;E;A;A;B
200002875284;2020;2;F;1;2;1;3;0;1;;1;;;;;;;;3305109;São João de Meriti;33;RJ;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;G;F;E;E;4.0;I;A;B;C;B;A;B;B;B;A;B;A;A;B;A;A;D;B;A;B
200006142017;2020;3;F;1;2;1;1;1;1;;0;;;;;;;;2930105;Senhor do Bonfim;29;BA;1;1;1;1;600.0;570.0;579.0;589.0;552.0;513.2;510.3;579.4;DAAEDAACBAADBDAACACBCCCDEDBCBECEAABEDDCAEBDED;BCDEEEEDEADBADABADDAAADBCDCBACEACCCBACBACCAAE;AECCC99999EBCCAEAEAADEDACBACDDAAEDEDAEEEECCCDBCCCD;DBBEBDBADCDEDBBACECDDEDCDAAABEBACBDABECCEABBA;0;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;160.0;200.0;180.0;160.0;200.0;900.0;C;E;B;B;3.0;B;A;C;D;A;A;B;A;A;A;A;A;A;B;A;A;C;A;B;B
200006563582;2020;8;M;1;2;1;2;0;2;1.0;0;;;;;;;;2927408;Salvador;29;BA;0;1;1;0;;568.0;578.0;;;485.8;483.7;;;DAACCACAEDDDAAEBEDDADBEBACEBCADEADEADABCDCACC;DADAA99999EEAAAEDECACCDCAEECCABBADBDCADDCACDCBEEBB;;0;;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;;1.0;80.0;120.0;100.0;80.0;100.0;480.0;H;H;F;F;3.0;B;A;C;C;A;A;B;A;B;A;A;A;A;B;A;A;D;A;A;B
200001774996;2020;6;F;1;2;1;1;0;1;;0;;;;;;;;2927408;Salvador;29;BA;1;1;1;1;600.0;570.0;579.0;589.0;393.0;420.5;430.2;423.9;BBAADACEABECDEECABAEEDCADADBDCADDDBAEACBEBEDB;ADABDADAADAAAABABBAEDEABADCBCBEABCACBEBABBCCE;BDCCD99999DCDAACAEBAAAADDBBCDEEACCACAEACCACCEAACAD;BCADBACEAEEDECBECCCADBCDAAEBEAABBECACBD*CBDAD;0;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;80.0;100.0;80.0;80.0;20.0;360.0;A;E;C;B;5.0;B;A;B;B;A;A;B;A;A;A;A;A;A;B;A;A;C;A;A;B
200002640071;2020;2;F;1;2;1;3;0;1;;1;;;;;;;;2919504;Livramento de Nossa Senhora;29;BA;1;1;1;1;600.0;570.0;579.0;589.0;416.5;393.6;443.1;471.7;DADEECBDACDEBAAECCEEDCECEEDECEABBECCDEDCDABEB;BCDDBCEEDDCEABACBABCEBABBDEECCCBDBDDDCEAAEBCD;99999DAEDCDCCBBBACDDDDBDDEBDABEEDDDDDCACBDDDAEBAA.;DADCEDAADBACDCEDCCEEECAEDBEEDCDDECDABDADCABBA;1;DCDXDCCAEBADCBAAEACCBCEDDCBDDDAEDDCDECCEDBDDD;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;BAECDBBXCCCBDBACCDBEEEBCCAABCCACEACCEDBCABCDA;1.0;80.0;40.0;40.0;120.0;40.0;320.0;E;E;D;B;5.0;D;A;C;D;B;B;B;A;B;A;B;A;A;C;A;A;D;A;B;B
200005319072;2020;5;F;1;2;1;1;2;1;;0;;;;;;;;3503307;Araras;35;SP;0;1;1;0;;570.0;579.0;;;554.5;593.8;;;DDBEEEEADDCDCCAABDDCDAACDDEAEADCAACCACBAABABA;AACDC99999DBCCABADAADEEBBCAAADDBDEEDCEADABDBDDBCBA;;0;;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;;1.0;140.0;160.0;140.0;140.0;100.0;680.0;E;C;B;B;4.0;D;A;B;D;B;B;B;A;B;A;B;A;A;C;B;A;E;A;B;B
200003230146;2020;1;F;1;2;1;3;0;1;;1;;;;;;;;2506301;Guarabira;25;PB;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;C;G;D;D;4.0;G;B;C;C;B;A;B;B;A;A;B;A;A;C;A;B;E;A;B;B
200001625770;2020;15;M;1;2;1;1;14;1;;0;;;;;;;;4323002;Viamão;43;RS;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;E;C;D;2.0;C;A;B;C;B;B;B;A;B;B;B;A;B;B;B;B;B;B;A;B
200002857109;2020;14;M;0;2;1;1;0;1;;0;;;;;;;;5300108;Brasília;53;DF;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;E;C;B;B;3.0;B;A;B;C;A;A;B;A;B;A;B;A;A;B;B;A;C;A;A;B
200003736373;2020;3;F;1;2;1;1;1;1;;0;;;;;;;;3550308;São Paulo;35;SP;0;1;1;0;;567.0;577.0;;;506.9;478.2;;;EACABDDAACBDEBCDCCBAEEDACBBDAEEDEBCBABDCEADDB;DCDEA99999CBACBACEEAABCADCABEADDEAACBEADDABBCDADBE;;0;;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;;1.0;100.0;40.0;40.0;120.0;40.0;340.0;D;E;C;B;6.0;E;A;C;E;A;A;B;B;B;A;B;A;A;D;B;A;E;A;A;B
200001082165;2020;12;M;2;2;1;1;0;1;;0;;;;;;;;3550308;São Paulo;35;SP;1;1;1;1;598.0;567.0;577.0;588.0;524.2;591.2;563.4;658.4;AEEEACBCACCBDCDEDDCADADAAEBDAEDABCADEBEAEACBB;ABACBDADAADDBCEABAEDEAEAECDCDAEDDBECAADAAECDD;AAECC99999CCDAEEBAEAEDECDBADCCDADACEBAAADABCADADAC;DADBDEBAABABCADCDCBCABBBACCEBCEDCEBEDEBBCCDAE;0;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;140.0;40.0;40.0;120.0;40.0;380.0;D;D;B;B;3.0;C;A;B;B;A;B;B;A;B;A;A;A;A;B;A;A;B;A;A;B
200006030488;2020;3;F;1;2;1;1;1;1;;0;;;;;;;;3524303;Jaboticabal;35;SP;0;1;1;0;;567.0;577.0;;;506.1;542.6;;;AAADBDAAAACDDCBCDDEAEACDACCDEEAADCEBAAEDADCAD;AABAB99999AADDBBAEDBDBACCADAEBDDEAAEBAAAAAADBBADBA;;0;;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;;1.0;120.0;180.0;140.0;180.0;140.0;760.0;F;B;F;B;6.0;F;A;C;C;B;B;B;B;B;A;B;A;A;C;A;A;E;B;B;B
200003224120;2020;3;M;1;2;1;1;1;1;;0;;;;;;;;3550308;São Paulo;35;SP;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;H;D;F;B;3.0;B;A;B;B;A;A;B;B;B;A;A;A;A;B;A;A;D;A;B;B
200001634555;2020;3;M;1;2;1;1;1;1;;0;;;;;;;;3552502;Suzano;35;SP;0;1;1;0;;570.0;579.0;;;398.7;408.9;;;BECCBAEECCBABDDDDACAADEEECECBACDAACCCAEADCABE;AADC.99999BBEABCAECAABEDDBAADAEAEBECCBEACCBCDACAAE;;0;;BDDBECECBACDBDEEBDEDDAECDDCCADECBCCCBBEDABCDE;AACDEEEECADBBCAAADBADEABEBAAADEBADADAEBDACAACBBECE;;1.0;100.0;120.0;100.0;80.0;60.0;460.0;H;C;F;B;3.0;B;A;B;C;A;A;B;B;B;A;B;A;A;C;A;A;C;A;B;B
200001757263;2020;2;F;3;2;1;3;0;1;;1;;;;;;;;1721000;Palmas;17;TO;1;1;1;1;599.0;568.0;578.0;590.0;371.6;437.0;471.3;460.9;DEEBBCECEACCABEACABEBBBBCCABCBDCEBCCBDCEDCDBD;DCACEADBDADBABEDADEABCABBCABDEDDEADBEAACCECED;ADABC99999ADBBCADECECAEAEEBCECBBBDBDDCDEABCEBEDBB*;BABDDACABBAABBBDDACEBAAADBEBCADECDDCCBBDBECDB;0;CBDDDDCAAECEDDCEDBDDAEDECAEDCCDDDCBDCDXBAACCB;BDECBCCDEDDAEBDCDDCBBEDABCCBACDBDEECCADEDBECE;CDEAACAEEEBEBADADAAAAACBAEBDEADACDBBDBACECAAADEBBE;CABCAACCACDABEEEBAECXCCCEEDBACCDBCCABBCCBDDBB;1.0;120.0;120.0;100.0;120.0;80.0;540.0;C;E;B;B;4.0;B;A;B;C;A;B;B;A;A;A;A;A;A;B;A;A;D;A;A;A
200001499508;2020;5;F;1;2;1;1;4;1;;0;;;;;;;;2932507;Una;29;BA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;D;E;B;E;3.0;C;A;B;C;A;A;B;A;A;A;A;A;A;B;A;A;B;A;A;B
200001657116;2020;13;M;0;2;1;1;14;1;;0;;;;;;;;3550308;São Paulo;35;SP;1;1;1;1;598.0;567.0;577.0;588.0;536.0;650.9;587.6;605.5;DDEBDDCCBBADEAEABDABDADAABADCACBEDDDECDCBDCCC;DAACBBCDABDEACECABEDABDEECACCABDCDCCBDCBBACDD;99999AEBEEACDBCBACABDDBEDAADCCDDECBEBACADEACDBCDBE;DAAAACDEBBCDCACDCCBCACDBAACECCECCEDECABEECDDE;1;CEDBDDDCACCBDAEBADCBDCDXAAECEDDDECDDCBDDAEDCC;DABCBDDDAEDBECECBBEDEBDEECBCCCBACDCCADEBDECDD;AAEDCACEEECEAACBAEBBEDACDBAADADDEBBEBAAADEACAAADBB;AEBCCXCCCACCDABCCABCABCBAECEDBBDBEEEDBBACCDAC;1.0;120.0;120.0;120.0;120.0;40.0;520.0;E;E;D;D;5.0;C;A;B;C;C;A;B;A;B;A;B;A;B;C;A;B;D;B;B;B
200006461979;2020;8;F;1;2;1;1;4;1;;0;;;;;;;;3131703;Itabira;31;MG;1;1;1;1;597.0;569.0;580.0;587.0;508.8;595.5;588.3;451.8;DDBDABDCBDBEADCDEEAEECDEACECACECCBEECBABCDABA;AEEEBDCABEEACACDDAEDCBADCBECCCDDAADAEDECECABD;AADAA99999EBAABEBCBAAADBCAEABADBAECCDDEADEADABCAED;EEBABEECCADCBCDBBBAADCBAECECEBAAADBBAEAABBEBB;0;DDBACBDDDECDAEDCCCEDBDDCBDDCAAECEDDACCBAEDCDX;DECCADEBDECBBECDDCBACDBDEEDABCDDAEDBECECBCCBD;DCEAAEEEACAACBBEBEBAAADBBAEBCEDBAADADDEADEBDACCAAA;DABCCAEDBBCCCABCACCBDXCCCBEEEDBBACCDACBAEBAEC;1.0;100.0;120.0;120.0;120.0;80.0;540.0;C;B;A;A;7.0;G;A;B;E;B;C;B;A;A;A;A;A;A;B;B;A;E;A;A;B
200002010933;2020;11;F;2;2;1;1;0;1;;0;;;;;;;;1505536;Parauapebas;15;PA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;B;A;A;3.0;B;A;B;B;A;A;B;A;A;A;B;A;A;B;A;A;C;A;B;B
200004843520;2020;4;F;1;2;1;1;1;1;;0;;;;;;;;2927408;Salvador;29;BA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;C;E;F;B;2.0;B;A;B;B;A;A;B;A;A;A;B;A;A;A;A;A;B;A;A;B
200006265520;2020;11;F;1;2;1;1;11;1;;0;;;;;;;;2103802;Dom Pedro;21;MA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;G;B;D;A;3.0;D;A;B;D;A;B;B;A;A;A;A;A;A;B;B;A;D;A;B;B
200004666815;2020;4;M;1;2;1;2;0;2;1.0;0;;;;;;;;2927408;Salvador;29;BA;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;E;E;B;B;4.0;B;A;B;B;A;A;B;A;A;A;A;A;A;A;A;A;C;A;A;A
200001652444;2020;15;F;1;2;1;1;14;1;;0;;;;;;;;4127700;Toledo;41;PR;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;A;A;A;3.0;F;A;C;C;B;A;B;A;B;A;B;A;A;B;A;A;C;A;B;B
200003850781;2020;10;M;1;2;1;1;7;1;;0;;;;;;;;2611606;Recife;26;PE;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;A;C;F;B;2.0;B;A;B;C;A;A;B;A;B;A;B;A;A;B;A;A;C;A;B;B
200003589543;2020;12;F;2;2;1;1;14;1;;0;;;;;;;;2900702;Alagoinhas;29;BA;0;0;0;0;;;;;;;;;;;;;0;;;;;;;;;;;;B;B;C;B;3.0;B;A;B;C;A;A;B;A;B;A;B;A;A;B;A;A;C;A;B;B
200004901736;2020;8;F;1;2;1;1;4;1;;0;;;;;;;;2700300;Arapiraca;27;AL;0;0;0;0;;;;;;;;;;;;;1;;;;;;;;;;;;A;A;A;A;3.0;B;A;B;C;A;A;B;A;A;A;A;A;A;B;B;A;C;A;A;A
